Frame,cx,cy,w,h
35674,0.523741245,0.002529357,0.01533705,0.026276972
35675,0.519811094,0.003275602,0.016120434,0.027673803
35676,0.515223861,0.00597975,0.017352223,0.029598661
35677,0.509455562,0.012262002,0.018423855,0.031897847
35678,0.506813884,0.026085861,0.019109249,0.032213293
35679,0.499348551,0.042994443,0.020987451,0.035556175
35680,0.495573372,0.063572139,0.02191776,0.03701609
35681,0.489034325,0.085828081,0.022364914,0.03881067
35682,0.484865725,0.114412755,0.023052454,0.04026664
35683,0.478789866,0.143842593,0.022420615,0.039194964
35684,0.471378863,0.179576054,0.020225972,0.035742998
35685,0.465673506,0.217094868,0.017096072,0.031206444
36070,0.367473364,0.559363961,0.014891744,0.032003462
36071,0.366486073,0.559758782,0.015399635,0.032845795
36072,0.366736293,0.560421228,0.015928298,0.033513248
36073,0.365676463,0.564870894,0.015860051,0.033697844
36074,0.364695281,0.572543025,0.01436919,0.033093691
36075,0.364714682,0.577054858,0.014504045,0.033297479
36076,0.365039527,0.573262513,0.014861822,0.033828855
36077,0.36602208,0.569749892,0.015660226,0.033989906
36078,0.365589499,0.569716215,0.015250564,0.033460617
36079,0.36372757,0.574176371,0.01413244,0.033414006
36080,0.362182379,0.580418468,0.014060169,0.033647716
36081,0.360605597,0.580705285,0.01368919,0.033094943
36082,0.360741019,0.577152491,0.014005512,0.033496916
36083,0.35967958,0.576905131,0.013938099,0.033353686
36084,0.358575761,0.581917048,0.013940275,0.033294618
36085,0.357964039,0.583903551,0.01435408,0.033470154
36086,0.357499123,0.582049608,0.014411688,0.0331918
36087,0.356299877,0.580301166,0.014021814,0.03247875
36088,0.354439497,0.582501054,0.013897091,0.032129884
36089,0.35275501,0.586225271,0.014063805,0.032126844
36090,0.351368904,0.588840187,0.013976187,0.032288551
36091,0.350129128,0.585830808,0.013580024,0.031560481
36092,0.348920703,0.582981586,0.013665199,0.03156203
36093,0.34755379,0.583009839,0.013598323,0.031558096
36094,0.348030984,0.58608532,0.013575792,0.031550348
36095,0.348333627,0.589848697,0.014115214,0.031641126
36096,0.348000467,0.586541533,0.01405701,0.031467915
36097,0.347571492,0.582320035,0.014106125,0.03130734
36098,0.347931862,0.58083868,0.013914764,0.031050801
36099,0.349109769,0.581789434,0.013978183,0.030920744
36100,0.350615442,0.580088973,0.014191836,0.031044185
36101,0.351553977,0.579157591,0.014262348,0.031210721
36102,0.352241993,0.578449368,0.01402989,0.030777633
36103,0.352739841,0.576816976,0.014087617,0.030881405
36104,0.354464829,0.577578783,0.014290601,0.031053841
36105,0.356185675,0.578719318,0.014111668,0.031053782
36106,0.356839836,0.579259276,0.013990253,0.031082869
36107,0.35838303,0.579689384,0.013964057,0.031218886
36108,0.360374421,0.579383373,0.014045537,0.03164947
36109,0.36205709,0.580091476,0.013970584,0.031624079
36110,0.363449097,0.580054164,0.013650507,0.03144902
36111,0.366660953,0.578757167,0.013611048,0.031518996
36112,0.36959663,0.580456734,0.013187766,0.030541241
36113,0.372038931,0.579384267,0.013037562,0.030805707
36114,0.374173611,0.582565546,0.012932181,0.031109869
36115,0.378160179,0.580696106,0.011791587,0.029183626
36134,0.407466412,0.581874967,0.013235986,0.030547559
36135,0.407696307,0.582066059,0.013299435,0.030757427
36136,0.407828033,0.582170248,0.013434917,0.031023085
36137,0.407842696,0.583715916,0.014442652,0.030968964
36138,0.408134907,0.583513141,0.014432013,0.031154871
36139,0.408251226,0.5833534,0.01433906,0.031212389
36140,0.407757342,0.583584189,0.014514834,0.031370103
36141,0.407617241,0.583027005,0.014595747,0.031437457
36142,0.407380849,0.582526565,0.014587224,0.031318665
36143,0.406775773,0.581103206,0.014564782,0.031318128
36144,0.40684092,0.579876006,0.014517456,0.031086922
36145,0.406137347,0.57774806,0.014487356,0.030903518
36146,0.406238228,0.577059686,0.01448971,0.030769825
36147,0.406669557,0.576880813,0.014509737,0.030697882
36148,0.407244384,0.577489495,0.014603704,0.030745983
36149,0.4065516,0.579047203,0.014565527,0.031267166
36150,0.406843454,0.579211593,0.014632702,0.031242073
36151,0.4064987,0.578848839,0.014688611,0.03141135
36152,0.407499254,0.576542854,0.013041496,0.031143844
36202,0.362730205,0.58549583,0.01595521,0.033114254
36203,0.372454166,0.641505241,0.019657969,0.034745276
36204,0.378521144,0.684389949,0.022136062,0.037232935
36205,0.378304929,0.711316347,0.020770371,0.03642261
36206,0.374263734,0.717282891,0.020935118,0.036344588
36207,0.370106816,0.700867176,0.022001266,0.036533535
36208,0.36343503,0.656441271,0.020689368,0.035795093
36209,0.353638291,0.605077565,0.019487828,0.034753561
36210,0.344240308,0.543632925,0.020658851,0.036360383
36211,0.339898467,0.49530077,0.020573318,0.038196445
36212,0.333303213,0.453113824,0.018751889,0.035162568
36213,0.330643773,0.430249512,0.018560052,0.031055659
36214,0.327712685,0.416845441,0.019831717,0.035836309
36215,0.328165531,0.417634815,0.020344049,0.036639333
36216,0.335057348,0.433422804,0.019417584,0.036259532
36217,0.344208568,0.465664327,0.020128548,0.040166289
36218,0.356618971,0.517743289,0.019797742,0.035963774
36219,0.3688218,0.571609139,0.019689858,0.037574708
36220,0.382357597,0.615634918,0.019774109,0.037282228
36221,0.394388646,0.645038664,0.020586312,0.035321355
36222,0.39967373,0.643928289,0.019682586,0.034157097
36223,0.400559545,0.620345652,0.01920405,0.032984853
36224,0.396042109,0.570699573,0.017278224,0.032588243
36227,0.371420801,0.315417349,0.017218173,0.031373292
36228,0.368331403,0.22713542,0.016725242,0.028684705
36229,0.369455844,0.182009146,0.017472088,0.030771822
36230,0.389953852,0.197665155,0.017750263,0.030220747
36232,0.377213955,0.502351761,0.019026816,0.039911777
36233,0.407255203,0.649242997,0.01815027,0.033141375
36234,0.42458421,0.615928173,0.02058056,0.034283042
36235,0.435790241,0.559493661,0.021245509,0.036892176
36236,0.450207591,0.507248521,0.021561325,0.036379635
36237,0.463764161,0.45935002,0.021112502,0.036094666
36238,0.476103365,0.420556217,0.021962374,0.038524806
36239,0.486649424,0.38649857,0.021631956,0.037778854
36240,0.501067936,0.356708527,0.020138264,0.033032894
36241,0.514013529,0.33043915,0.0204826,0.033244789
36242,0.526074886,0.311517715,0.019970238,0.033586949
36243,0.537276864,0.292523056,0.019310594,0.031343758
36244,0.548213243,0.279053658,0.020437539,0.034269154
36245,0.559310794,0.270123482,0.019924581,0.032666594
36246,0.573745906,0.227405638,0.018181562,0.030873343
36247,0.594685078,0.101976246,0.018657386,0.032874472
36589,0.367716372,0.559094071,0.015134066,0.0321486
36590,0.367248476,0.560093939,0.015133947,0.032544255
36591,0.36707896,0.560400605,0.01562953,0.033163309
36592,0.366793215,0.562872231,0.016067743,0.033746719
36594,0.365952164,0.578977644,0.014309585,0.033504009
36595,0.366286486,0.576403558,0.014066041,0.033438087
36596,0.365287006,0.572952867,0.014166147,0.0331586
36597,0.364973485,0.573493779,0.014202118,0.033429146
36598,0.363983929,0.576836824,0.01389122,0.033254564
36599,0.36345458,0.58075434,0.014022887,0.033435702
36600,0.362568289,0.578131914,0.013730884,0.032967746
36601,0.361749947,0.575383067,0.013688534,0.03281635
36602,0.360478371,0.576352119,0.013725758,0.032857478
36603,0.358903229,0.58136338,0.013321221,0.032281756
36604,0.358255267,0.583288908,0.013539046,0.032694817
36605,0.357227862,0.578907728,0.013713568,0.032167554
36606,0.356276095,0.578693509,0.013877988,0.03256166
36607,0.354616255,0.580637634,0.013678432,0.03226316
36608,0.353200108,0.583325148,0.013911963,0.032425702
36609,0.352356374,0.585282803,0.014024556,0.032620609
36610,0.351057887,0.582338214,0.013872802,0.032279491
36611,0.350822508,0.577560425,0.013703674,0.031927884
36612,0.350531578,0.577377677,0.013806432,0.031532466
36613,0.350315005,0.581437051,0.013995945,0.031406641
36614,0.351478964,0.583685279,0.014643252,0.031823158
36615,0.351552844,0.582541347,0.014727294,0.03186816
36616,0.350730717,0.580330551,0.014338046,0.031069994
36617,0.35091114,0.577435374,0.014278442,0.031155229
36618,0.351921231,0.576779187,0.014444888,0.030883074
36619,0.353453577,0.578881204,0.014809817,0.031035066
36620,0.353720129,0.578705549,0.01466158,0.031017005
36621,0.353625834,0.578694582,0.014567763,0.031031311
36622,0.354358226,0.579895794,0.014427662,0.030463099
36623,0.355522215,0.581544399,0.014567465,0.030672252
36624,0.35700357,0.580658436,0.014512211,0.0305022
36625,0.357986987,0.58088994,0.014483452,0.03070277
36626,0.359599769,0.582402468,0.014429361,0.031315744
36627,0.36319387,0.583550215,0.014463782,0.031477809
36628,0.364575922,0.58450973,0.014292181,0.031536818
36629,0.366288185,0.58353591,0.014141977,0.031547725
36630,0.36805439,0.584870696,0.01402244,0.031531036
36631,0.370964706,0.582906961,0.013651818,0.031309903
36632,0.373915553,0.584095836,0.013252407,0.03098315
36724,0.358572096,0.562785745,0.018178403,0.032134533
36725,0.366689265,0.620847583,0.018230826,0.034529686
36726,0.375656605,0.667968988,0.021248728,0.036406577
36727,0.376661181,0.70634371,0.02102682,0.037733555
36728,0.373413146,0.718376577,0.020920485,0.036497593
36729,0.370218039,0.709252357,0.021549016,0.037938893
36730,0.364555776,0.672385633,0.021656007,0.036699057
36731,0.355791628,0.621678948,0.021464556,0.036865175
36732,0.346011519,0.562401116,0.02118814,0.03883779
36733,0.338845968,0.507830501,0.021434933,0.03923291
36734,0.335452318,0.460178137,0.019079089,0.035261303
36736,0.325106502,0.414751589,0.018810004,0.034277827
36737,0.324589312,0.40832141,0.019786328,0.035182476
36738,0.325699449,0.414632678,0.020356655,0.037102073
36739,0.336739302,0.435775161,0.019239902,0.034660071
36740,0.345787555,0.469662845,0.021486223,0.040886641
36741,0.358178198,0.522681475,0.020318866,0.037057698
36742,0.368311226,0.572494149,0.019859403,0.038606465
36743,0.381467104,0.613951087,0.019231856,0.037283242
36744,0.390089601,0.642672181,0.020966947,0.036148846
36745,0.394236445,0.644181132,0.020219177,0.034801185
36746,0.393333524,0.621633172,0.02058202,0.03534919
36751,0.35795486,0.217113137,0.019043773,0.032708704
36753,0.383455575,0.220380411,0.018861413,0.032782018
36754,0.373099267,0.362660646,0.023219258,0.045448214
36755,0.373999298,0.557716012,0.020304412,0.039101899
36756,0.409172773,0.655139923,0.018219709,0.033313692
36757,0.41216442,0.606001437,0.022006869,0.038053513
36758,0.416834593,0.555958331,0.02178207,0.039523005
36759,0.423202217,0.513088107,0.022007078,0.036802679
36760,0.428087622,0.471651733,0.021612406,0.036311537
36761,0.431812137,0.435573369,0.019925416,0.033493757
36762,0.438259125,0.406966269,0.022567183,0.040026397
36763,0.443155766,0.384035945,0.021917641,0.037805557
36764,0.447561473,0.364944637,0.022515595,0.039512545
36765,0.452354193,0.349287093,0.021524847,0.037567586
36766,0.457877427,0.338818312,0.020437419,0.033807546
36768,0.466630936,0.329819113,0.020639777,0.03454864
36769,0.471055627,0.330839872,0.019629925,0.032613307
36770,0.478656948,0.340832472,0.018385828,0.030055583
36771,0.471758395,0.349567086,0.018248856,0.030216396
36800,0.47143656,0.286194295,0.017740399,0.028014481
36801,0.471832335,0.267249942,0.017816007,0.028771549
36802,0.471253037,0.253194183,0.01751861,0.027903512
36803,0.471205294,0.240771741,0.017165333,0.02597867
36808,0.51257515,0.177952692,0.015546858,0.029424936
36822,0.517445326,0.162805796,0.016463637,0.028832197
36823,0.48494485,0.112600282,0.019627929,0.034060359
36824,0.475279689,0.078130499,0.021114618,0.03619238
36825,0.470193088,0.059500441,0.019947678,0.033530861
36826,0.465269208,0.043704905,0.020079225,0.03382805
36827,0.460112989,0.029292686,0.019979209,0.032825146
36828,0.45454064,0.017678693,0.018946528,0.0317702
36829,0.448846519,0.010273485,0.018939912,0.032071855
36830,0.443008065,0.005944048,0.018594593,0.031559087
36831,0.436570704,0.004757612,0.018907994,0.032196175
36832,0.430874884,0.005648197,0.018791348,0.031933449
36833,0.422465265,0.006114373,0.020197779,0.034099612
36834,0.416695803,0.01532628,0.021165669,0.037206471
36835,0.409273863,0.02647025,0.021106482,0.036882449
36836,0.401297778,0.042253464,0.02213341,0.0387436
36837,0.393136084,0.06031258,0.022570938,0.039009742
36838,0.386173666,0.08084555,0.023274392,0.040611301
36839,0.379940033,0.106608748,0.024433762,0.042857863
36840,0.37133643,0.13759549,0.023649514,0.042526595
36841,0.362658858,0.170245647,0.021910459,0.040743545
36899,0.209879205,0.494482189,0.018054932,0.032263339
37090,0.37017864,0.548185825,0.014406204,0.030627787
37091,0.368278921,0.552749515,0.0159612,0.033238173
37092,0.368124783,0.555232048,0.015898079,0.033361316
37093,0.368580759,0.557148576,0.01647079,0.034018099
37094,0.367626965,0.562839866,0.016227812,0.033876061
37095,0.368139505,0.571729541,0.015474707,0.034112215
37096,0.368016481,0.572527885,0.015444279,0.03371352
37097,0.367398053,0.572231054,0.015179098,0.033698201
37098,0.365928769,0.57387805,0.014390975,0.033098936
37099,0.364161342,0.578918576,0.013821185,0.032857001
37100,0.363148183,0.58080101,0.013655961,0.03284359
37101,0.363540083,0.5772174,0.013741434,0.0327034
37102,0.362671196,0.573202133,0.013477534,0.032300591
37103,0.362220824,0.571347356,0.013689876,0.032299101
37104,0.360918045,0.575410366,0.013568491,0.032677829
37105,0.360369146,0.579510808,0.01403442,0.033254802
37106,0.358916074,0.580714941,0.014006793,0.033050179
37107,0.358013809,0.577055454,0.01379028,0.032629907
37108,0.356521606,0.57824409,0.013778746,0.03234899
37109,0.354229212,0.585524321,0.013919353,0.032324195
37110,0.353606045,0.586668968,0.014117241,0.03269124
37111,0.351957798,0.585453153,0.014140099,0.032572687
37112,0.350674987,0.58346355,0.013881773,0.032013714
37113,0.349727988,0.582575083,0.01383543,0.031783521
37114,0.348596692,0.583835602,0.013788402,0.03147918
37115,0.348223388,0.584406137,0.013874799,0.031199992
37116,0.347991288,0.580638647,0.013997942,0.03109628
37117,0.348627985,0.571424127,0.014162242,0.030667782
37119,0.350216895,0.570948601,0.014740586,0.031054199
37120,0.351813495,0.571742773,0.015173107,0.03150171
37121,0.352083683,0.572345376,0.015201628,0.031758249
37122,0.352340579,0.570213497,0.015460789,0.031477094
37123,0.352731109,0.570403576,0.015453011,0.031436861
37124,0.354063779,0.573379278,0.015048444,0.031409919
37125,0.35545975,0.57692194,0.01449272,0.03094548
37126,0.356414169,0.579528928,0.014044523,0.030724049
37127,0.356574059,0.581579089,0.013770342,0.030629098
37128,0.355743825,0.578371644,0.013433903,0.030253947
37129,0.357178748,0.57929635,0.013431728,0.030493438
37130,0.361455798,0.581731498,0.013492584,0.031176209
37131,0.363458633,0.582080185,0.013527781,0.031208038
37132,0.366564214,0.582155824,0.013552547,0.031388819
37133,0.369956136,0.582454026,0.013375759,0.031067133
37134,0.372594118,0.582472086,0.013353884,0.031188309
37135,0.374629021,0.584020495,0.013410836,0.031318069
37136,0.376066208,0.585314155,0.013058722,0.031386673
37137,0.382710218,0.586729765,0.012906879,0.029843271
37139,0.385906905,0.581625223,0.013145447,0.030335248
37140,0.38997069,0.579974413,0.014112711,0.030391634
37141,0.391952842,0.578013718,0.014238298,0.030518174
37142,0.394944847,0.578556299,0.014258444,0.030311167
37143,0.393632174,0.577254176,0.013308138,0.030529559
37144,0.395404637,0.578903913,0.013490379,0.030924737
37157,0.405853033,0.584322631,0.013855129,0.031358361
37158,0.406578302,0.585465968,0.01472199,0.031188846
37159,0.405894995,0.584732652,0.013922602,0.031601071
37160,0.406120718,0.58588469,0.01501891,0.031583369
37161,0.405942947,0.585739493,0.015195251,0.031705737
37162,0.405856073,0.58552599,0.015191823,0.031894267
37163,0.405824453,0.585382223,0.015249372,0.031970203
37164,0.405625641,0.585052371,0.01525107,0.032241821
37165,0.405678034,0.585387945,0.015170485,0.032243073
37166,0.405714512,0.585043669,0.015292794,0.032611609
37167,0.405750275,0.584424257,0.01529038,0.032569945
37168,0.405947924,0.583206236,0.015227228,0.032411218
37169,0.406308353,0.582442522,0.01540792,0.032592952
37170,0.406338155,0.581326485,0.015425891,0.032532871
37171,0.406391472,0.580322266,0.015520632,0.032462299
37172,0.406600416,0.580621719,0.015413105,0.032180965
37173,0.406500965,0.580998182,0.015337229,0.032132685
37174,0.406068355,0.581272721,0.015107334,0.031532645
37175,0.40705198,0.580220342,0.014702916,0.030637324
37225,0.361021519,0.565226316,0.016711116,0.0321123
37226,0.368945122,0.62254858,0.0180915,0.034496844
37227,0.377208889,0.668131292,0.021610469,0.036877275
37229,0.378042758,0.716391683,0.021398634,0.037076235
37230,0.375229836,0.707980335,0.021102339,0.037300706
37231,0.368861884,0.672779441,0.021335721,0.036355555
